id,user_id,active,balance,created_at,updated_at,debt
772,28b94623-ccc6-41c9-8dcf-a5a8a7d4343b,1,0,2022-08-31 18:10:22.942+00,2022-12-01 01:35:01.645+00,0
773,f897153a-b7a9-4a7e-9292-7db95115fa10,1,0,2022-08-31 18:10:23.013+00,2022-12-01 01:35:01.649+00,0
774,88208268-b464-4351-95ac-944eba94fb0c,1,0,2022-08-31 18:10:23.087+00,2022-12-01 01:35:01.653+00,0
775,1de0ce07-b129-49e9-9424-a03306e8fa1d,1,0,2022-08-31 18:10:23.156+00,2022-12-01 01:35:01.657+00,0
776,95b46af1-e209-4b5e-b14e-9f3432ea94f1,1,0,2022-08-31 18:10:23.229+00,2022-12-01 01:35:01.661+00,0
1273,3c45f584-c1fb-4581-8b89-300541c3d81f,1,0,2022-08-31 18:11:10.209+00,2022-12-01 01:35:05.611+00,0
1274,e18150d9-73ad-4a51-a2d2-2cf06474680b,1,0,2022-08-31 18:11:10.286+00,2022-12-01 01:35:05.615+00,0
1275,93ea1928-e90d-4495-9f35-4f6bbb3e733d,1,0,2022-08-31 18:11:10.371+00,2022-12-01 01:35:05.618+00,0
1276,d529dca6-4fd3-4d2e-9227-841708ffe879,1,0,2022-08-31 18:11:10.457+00,2022-12-01 01:35:05.621+00,0
1532,81dd9068-aa1f-46a4-8e90-8a5fa6033d22,1,0,2022-08-31 18:11:35.328+00,2022-12-01 01:35:06.637+00,0
1533,eb2459f4-bd43-4c30-b6dc-e0da7b74a261,1,0,2022-08-31 18:11:35.404+00,2022-12-01 01:35:06.641+00,0
1534,3608cfa2-4691-4127-adf8-e24c42e9180a,1,0,2022-08-31 18:11:35.48+00,2022-12-01 01:35:06.644+00,0
1540,8b5264da-3a27-4028-888b-e3c57af242c4,1,0,2022-08-31 18:11:35.942+00,2022-12-01 01:35:06.664+00,0
1542,2ccf0347-9628-4ecb-8ff8-4d4b27a4a231,1,0,2022-08-31 18:11:36.157+00,2022-12-01 01:35:06.668+00,0
1543,1fa3b14e-758c-48e2-901d-0b87e863d7ad,1,0,2022-08-31 18:11:36.235+00,2022-12-01 01:35:06.672+00,0
1544,da71d911-a583-4eb7-83df-1b9380d7988e,1,0,2022-08-31 18:11:36.31+00,2022-12-01 01:35:06.675+00,0
1545,88c1ce93-f224-4404-aaeb-a9b41eea6205,1,0,2022-08-31 18:11:36.386+00,2022-12-01 01:35:06.678+00,0
1546,5fee33f2-f44a-4954-889e-047f33dee7c6,1,0,2022-08-31 18:11:36.463+00,2022-12-01 01:35:06.682+00,0
1547,985d5f38-46e3-4a2f-a801-d9500acb7e25,1,0,2022-08-31 18:11:36.548+00,2022-12-01 01:35:06.685+00,0
1548,7ee32d2d-e51b-4a9e-b879-a915a7374051,1,0,2022-08-31 18:11:36.625+00,2022-12-01 01:35:06.689+00,0
1549,97dbbd59-4773-427f-bcb9-571808ed90be,1,0,2022-08-31 18:11:36.702+00,2022-12-01 01:35:06.692+00,0
1551,1b5dfa98-0db0-44f1-87ed-3f35692709e3,1,0,2022-08-31 18:11:37.118+00,2022-12-01 01:35:06.695+00,0
1552,442b62d3-db01-4842-b0d8-0c12c4ad14a5,1,0,2022-08-31 18:11:37.2+00,2022-12-01 01:35:06.698+00,0
1553,39642032-9126-41ed-ad29-795626e87e9a,1,0,2022-08-31 18:11:37.276+00,2022-12-01 01:35:06.702+00,0
1554,2c17711e-842a-4186-8d2c-4a12561db8a0,1,0,2022-08-31 18:11:37.353+00,2022-12-01 01:35:06.705+00,0
1555,05aff6d6-077e-4daa-84d4-b9d914979e45,1,0,2022-08-31 18:11:37.429+00,2022-12-01 01:35:06.709+00,0
1556,81188d53-2309-4d9f-9d11-200b2d6974de,1,0,2022-08-31 18:11:37.505+00,2022-12-01 01:35:06.712+00,0
1531,49b8c40c-1012-42da-a60e-1dccd1bf2568,1,0,2022-08-31 18:11:35.26+00,2022-12-01 01:35:06.719+00,0
1557,dc3597b0-8fc7-42c3-8d71-0bc8cf190bc6,1,0,2022-08-31 18:11:37.582+00,2022-12-01 01:35:06.722+00,0
1558,e7aeeee8-6123-4192-afa0-43b1c55c0dc4,1,0,2022-08-31 18:11:37.659+00,2022-12-01 01:35:06.726+00,0
1559,7dda6553-aabf-4dac-a305-c430d69be3de,1,0,2022-08-31 18:11:37.736+00,2022-12-01 01:35:06.73+00,0
1562,0130a42a-d686-4b59-9b84-dc0f5602a8cd,1,0,2022-08-31 18:11:37.968+00,2022-12-01 01:35:06.746+00,0
1563,91498862-71dd-4823-b71c-4f49006281f2,1,0,2022-08-31 18:11:38.047+00,2022-12-01 01:35:06.751+00,0
1564,157770a8-92ec-4937-8adb-21b491fa3eb1,1,0,2022-08-31 18:11:38.125+00,2022-12-01 01:35:06.756+00,0
1565,20c7de9e-3e89-4f73-86e8-aa427f44b4f3,1,0,2022-08-31 18:11:38.204+00,2022-12-01 01:35:06.76+00,0
1566,a6570765-cf21-46b3-ab8a-b9955b58addf,1,0,2022-08-31 18:11:38.291+00,2022-12-01 01:35:06.763+00,0
1567,44110a5c-9719-4748-bdfb-8f4831b8a2b4,1,0,2022-08-31 18:11:38.404+00,2022-12-01 01:35:06.767+00,0
1568,86f236d9-273b-456f-8624-bf2e2a505961,1,0,2022-08-31 18:11:38.489+00,2022-12-01 01:35:06.772+00,0
1569,e352a5df-8a92-40c9-82f4-ab60fc5ff752,1,0,2022-08-31 18:11:38.872+00,2022-12-01 01:35:06.776+00,0
1789,bd864889-5da1-4206-bded-16baf688c6f3,1,0,2022-08-31 18:11:57.734+00,2022-12-01 01:35:07.674+00,0
1890,008dadfa-b8fc-4830-a927-19944324ebe8,1,0,2022-08-31 18:12:06.748+00,2022-12-01 01:35:08.073+00,0
1860,cf7e94a0-7b23-4d65-9bfe-75741b94d291,1,0,2022-08-31 18:12:03.997+00,2022-12-01 01:35:07.971+00,0
1861,c17d8468-5a48-4521-9e98-9bbdc05064c1,1,0,2022-08-31 18:12:04.301+00,2022-12-01 01:35:07.975+00,0
1862,c3746ce4-5012-4e28-9a7b-718ce5bed390,1,0,2022-08-31 18:12:04.387+00,2022-12-01 01:35:07.979+00,0
1863,b4d7e3e9-afdb-4867-8908-d59d43612a1c,1,0,2022-08-31 18:12:04.464+00,2022-12-01 01:35:07.982+00,0
1864,fa63b3f0-48cd-404c-b308-25e560962ab7,1,0,2022-08-31 18:12:04.549+00,2022-12-01 01:35:07.986+00,0
1865,02fc5c86-dbd3-4516-af27-72c5cc3b0ba4,1,0,2022-08-31 18:12:04.627+00,2022-12-01 01:35:07.992+00,0
1592,e8081627-f4b3-4824-a127-8a066078b09b,1,0,2022-08-31 18:11:40.77+00,2022-12-01 01:35:06.89+00,0
1593,81f3048d-28da-4eaa-8e36-e2f18a51b066,1,0,2022-08-31 18:11:40.847+00,2022-12-01 01:35:06.893+00,0
1594,0d3ebd3d-d2c0-4d1c-852c-c094fb3ba2ba,1,0,2022-08-31 18:11:40.949+00,2022-12-01 01:35:06.897+00,0
1595,e39ddb3f-8b3d-4055-81b9-009367d7f6c1,1,0,2022-08-31 18:11:41.035+00,2022-12-01 01:35:06.9+00,0
1596,9a161568-6d5f-49ad-bead-d0615cc16d2e,1,0,2022-08-31 18:11:41.11+00,2022-12-01 01:35:06.904+00,0
1597,12bd5500-87ec-4ce5-bd3f-da79872aa0e7,1,0,2022-08-31 18:11:41.186+00,2022-12-01 01:35:06.908+00,0
1611,1c597cd9-4171-4cfd-9f48-0ef6fab9ca15,1,0,2022-08-31 18:11:42.358+00,2022-12-01 01:35:06.972+00,0
1612,f7603ea6-74e6-4812-b8c7-7afbaa247de0,1,0,2022-08-31 18:11:42.434+00,2022-12-01 01:35:06.976+00,0
1613,e715a989-a617-4e14-a47f-75ad9105ff66,1,0,2022-08-31 18:11:42.519+00,2022-12-01 01:35:06.979+00,0
1614,af08b065-1341-4ce9-9488-10ee6169afd9,1,0,2022-08-31 18:11:42.596+00,2022-12-01 01:35:06.983+00,0
1616,d4ce24d7-bb34-4d78-ab64-439d8c493267,1,0,2022-08-31 18:11:42.758+00,2022-12-01 01:35:06.991+00,0
1617,63711fa9-5f43-4b15-8bd8-efd54c4d7f20,1,0,2022-08-31 18:11:42.835+00,2022-12-01 01:35:06.995+00,0
1619,056298e8-82ba-44a9-b8a5-c167e0fc250b,1,0,2022-08-31 18:11:43.058+00,2022-12-01 01:35:06.998+00,0
1620,e5d6aa50-8098-447d-b47c-94ce5cc234e6,1,0,2022-08-31 18:11:43.135+00,2022-12-01 01:35:07.002+00,0
1621,5b8862d7-24f8-43f3-b399-f4fdd75cbba0,1,0,2022-08-31 18:11:43.212+00,2022-12-01 01:35:07.006+00,0
777,255367c4-c660-4d2e-ab5b-139b8d8a6a36,1,0,2022-08-31 18:10:23.298+00,2022-12-01 01:35:01.665+00,0
778,241afb3f-c49d-4ba4-a5a8-f43cfe5d4f0e,1,0,2022-08-31 18:10:23.366+00,2022-12-01 01:35:01.669+00,0
779,9782f917-bb51-47d9-9f78-4aa98f43acb6,1,0,2022-08-31 18:10:23.434+00,2022-12-01 01:35:01.68+00,0
780,8cece380-c893-4afc-a850-cefc8df342e3,1,0,2022-08-31 18:10:23.503+00,2022-12-01 01:35:01.694+00,0
781,c143099f-dffe-4cdf-9ed8-2989d6d68cbf,1,0,2022-08-31 18:10:23.577+00,2022-12-01 01:35:01.707+00,0
1321,5c55a739-b982-4e57-b74f-3ab0d56b4125,1,0,2022-08-31 18:11:14.757+00,2023-01-01 05:25:35.385+00,0
983,e592ec97-c2d5-4638-8676-94f368d4d4fd,1,0,2022-08-31 18:10:41.789+00,2022-12-01 01:35:01.714+00,0
984,5d62d971-1a58-4275-9c55-a0d0ba9c2057,1,0,2022-08-31 18:10:41.872+00,2022-12-01 01:35:01.719+00,0
985,a7195978-9fe0-4aee-a2aa-88aed7095209,1,0,2022-08-31 18:10:41.984+00,2022-12-01 01:35:01.729+00,0
1205,185fa965-6566-417c-b000-7ad7ad181619,1,0,2022-08-31 18:11:03.676+00,2022-08-31 18:11:03.676+00,0
1206,56054186-5889-4d45-b30f-f599b5d41578,1,0,2022-08-31 18:11:03.746+00,2022-08-31 18:11:03.746+00,0
1219,2dae4b99-9756-4adb-976d-6812fcda054e,1,0,2022-08-31 18:11:04.919+00,2022-08-31 18:11:04.919+00,0
1249,72e5bfa9-aab0-4c7a-89fb-cc076714627e,1,0,2022-08-31 18:11:07.723+00,2022-08-31 18:11:07.723+00,0
986,2892775d-d25c-4ee5-bd59-ad45da81ae0e,1,0,2022-08-31 18:10:42.07+00,2022-12-01 01:35:01.736+00,0
987,b86d1d22-3cf0-4c7e-b61e-4adf20febe8b,1,0,2022-08-31 18:10:42.159+00,2022-12-01 01:35:01.752+00,0
988,7727156c-9159-4aae-abf2-9c225393a1f8,1,0,2022-08-31 18:10:42.245+00,2022-12-01 01:35:01.757+00,0
989,e5b7d8b3-406b-40a8-8f16-c6cf69cc36d3,1,0,2022-08-31 18:10:42.323+00,2022-12-01 01:35:01.78+00,0
990,200e2e12-b0e5-4fe1-8609-7486f9c40237,1,0,2022-08-31 18:10:42.408+00,2022-12-01 01:35:01.785+00,0
991,9fc909bb-39d8-41aa-b88b-89cd136882d9,1,0,2022-08-31 18:10:42.486+00,2022-12-01 01:35:01.795+00,0
992,ce668750-672e-4046-b524-9f8a40a867d7,1,0,2022-08-31 18:10:42.573+00,2022-12-01 01:35:01.803+00,0
993,e2bc667e-bd67-4881-bfff-420bed224092,1,0,2022-08-31 18:10:42.651+00,2022-12-01 01:35:01.829+00,0
2044,465c4707-aecb-4d92-b00b-d56e92a266b3,1,0,2023-01-03 20:52:10.539+00,2023-01-03 20:52:10.539+00,0
852,83e2713b-0390-472f-890f-590c1ecdc99e,1,0,2022-08-31 18:10:29.236+00,2022-12-01 01:35:02.788+00,0
853,ab4d1692-7c42-49ba-9b27-2c016f261273,1,0,2022-08-31 18:10:29.313+00,2022-12-01 01:35:02.793+00,0
854,53722455-c7dd-4ea2-a856-b6da941b34d5,1,0,2022-08-31 18:10:29.399+00,2022-12-01 01:35:02.86+00,0
522,b832307f-6924-45af-ab76-d474ef42699f,1,0,2022-08-31 18:10:03.151+00,2022-12-01 01:35:04.162+00,0
524,6bcad2f9-a4bf-44bc-9fb1-bcd4a7a13914,1,0,2022-08-31 18:10:03.368+00,2022-12-01 01:35:04.165+00,0
525,56b35b1f-4310-4893-8c76-d0af035202c7,1,0,2022-08-31 18:10:03.439+00,2022-12-01 01:35:04.169+00,0
526,38c534d9-664a-4f8f-8256-34eac3648aac,1,0,2022-08-31 18:10:03.509+00,2022-12-01 01:35:04.172+00,0
527,77987200-52fa-4137-b204-7d71470748ed,1,0,2022-08-31 18:10:03.58+00,2022-12-01 01:35:04.176+00,0
528,9c4da3d9-6fe3-4c5f-a122-ec272a8ce5b0,1,0,2022-08-31 18:10:03.652+00,2022-12-01 01:35:04.179+00,0
529,7d0bce53-9bea-4b68-8f10-9b7cdbaeddf7,1,0,2022-08-31 18:10:03.722+00,2022-12-01 01:35:04.183+00,0
531,a9092123-d046-446e-82cb-2ba909aeb9ec,1,0,2022-08-31 18:10:03.9+00,2022-12-01 01:35:04.187+00,0
1375,72733205-fdaa-4d2c-a20e-dd921f8adf05,1,0,2022-08-31 18:11:20.052+00,2022-11-16 01:35:59.14+00,0
1008,424fa507-40f2-458e-813b-82f74213ed82,1,0,2022-08-31 18:10:44.073+00,2022-12-01 01:35:02.053+00,0
1009,661b3958-d0de-4467-bd66-a2bfe8d8a94c,1,0,2022-08-31 18:10:44.151+00,2022-12-01 01:35:02.065+00,0
1010,a40be8a7-cdf1-4107-b6b4-9e10e55af5b4,1,0,2022-08-31 18:10:44.24+00,2022-12-01 01:35:02.069+00,0
1011,2809406e-a4cd-46ed-a1a1-bbecd241c70e,1,0,2022-08-31 18:10:44.316+00,2022-12-01 01:35:02.083+00,0
1012,83171c5d-c567-4119-8d57-a842fd2e80d0,1,0,2022-08-31 18:10:44.393+00,2022-12-01 01:35:02.097+00,0
1014,70ec5df7-531f-4dc6-8148-36e4ae414ff6,1,0,2022-08-31 18:10:44.696+00,2022-12-01 01:35:02.104+00,0
1646,e3e31f83-ab66-4e4a-9c1d-76de0b476451,1,0,2022-08-31 18:11:45.165+00,2022-12-01 01:35:07.108+00,0
1727,693a2116-0300-4147-9980-a4999e434869,1,0,2022-08-31 18:11:52.415+00,2022-12-01 01:35:07.388+00,0
1728,fbdac0c1-d183-4da6-82aa-76c6388bff52,1,0,2022-08-31 18:11:52.492+00,2022-12-01 01:35:07.391+00,0
1729,7ca370f7-58a6-46a9-8067-1e25548b39f0,1,0,2022-08-31 18:11:52.571+00,2022-12-01 01:35:07.394+00,0
1730,0c206d00-a4ee-4f32-ba31-0f5d3abddd6f,1,0,2022-08-31 18:11:52.651+00,2022-12-01 01:35:07.397+00,0
1731,6abc291d-bbab-446f-b6b0-e2294f4865d2,1,0,2022-08-31 18:11:52.739+00,2022-12-01 01:35:07.401+00,0
1732,d062bd83-8cc9-411d-b03d-52a4355bd887,1,0,2022-08-31 18:11:52.815+00,2022-12-01 01:35:07.404+00,0
1733,547f6408-8ace-467e-aa21-11b4946ba19d,1,0,2022-08-31 18:11:52.916+00,2022-12-01 01:35:07.407+00,0
1734,9e94389e-be3f-4f2e-9fa7-b991a063d3d7,1,0,2022-08-31 18:11:53.026+00,2022-12-01 01:35:07.41+00,0
1735,f59e2022-c061-47d4-bc81-b772b4e0e66a,1,0,2022-08-31 18:11:53.103+00,2022-12-01 01:35:07.414+00,0
1736,a50c554f-e643-4119-acd5-a461503398ef,1,0,2022-08-31 18:11:53.18+00,2022-12-01 01:35:07.417+00,0
1756,5a13e9bf-9079-427e-8a3a-6886f9eb012a,1,0,2022-08-31 18:11:54.846+00,2022-12-01 01:35:07.489+00,0
1769,c328bc70-9e16-40b0-81ba-e386e5af42be,1,0,2022-08-31 18:11:56.035+00,2022-12-01 01:35:07.564+00,0
1770,182761c0-e558-4e91-be30-297cdffda621,1,0,2022-08-31 18:11:56.12+00,2022-12-01 01:35:07.582+00,0
1771,bdc58a49-943e-4d20-9d93-6517ef359dd1,1,0,2022-08-31 18:11:56.204+00,2022-12-01 01:35:07.586+00,0
1774,0a88841f-2707-4b26-8c0c-c7a99b936cad,1,0,2022-08-31 18:11:56.432+00,2022-12-01 01:35:07.602+00,0
1902,4fc5599c-2f32-4abe-9076-e966979d6e81,1,0,2022-08-31 18:12:07.725+00,2022-12-01 01:35:08.131+00,0
1912,8edee64d-ed21-4f07-971d-d6a184e7c6f1,1,0,2022-08-31 18:12:08.533+00,2022-12-01 01:35:08.209+00,0
994,d75c25f1-1be7-4bb6-bb31-de56dace8fd7,1,0,2022-08-31 18:10:42.736+00,2022-12-01 01:35:01.845+00,0
996,2dd48f9b-e537-4bdf-9a08-b27b75524385,1,0,2022-08-31 18:10:42.897+00,2022-12-01 01:35:01.853+00,0
998,ab24e8c8-fab8-48ff-82bb-754e56234997,1,0,2022-08-31 18:10:43.095+00,2022-12-01 01:35:01.876+00,0
999,9a0bc884-138b-4971-85cb-773b2f063f3b,1,0,2022-08-31 18:10:43.173+00,2022-12-01 01:35:01.886+00,0
1000,b94b7d1c-aec9-4eb4-9407-47cc9e673c5d,1,0,2022-08-31 18:10:43.259+00,2022-12-01 01:35:01.908+00,0
1002,8747bd34-74e4-4227-a954-ab89e3d6ba6a,1,0,2022-08-31 18:10:43.549+00,2022-12-01 01:35:01.913+00,0
783,72f5d369-514a-44a1-8f70-65c7d9747558,1,0,2022-08-31 18:10:23.72+00,2022-12-01 01:35:02.173+00,0
1001,c9b03311-d50f-4e24-a39d-99808f0912d9,1,2.459520000000001,2022-08-31 18:10:43.337+00,2022-12-16 08:12:46.563+00,0
1882,090b0ec3-5f7e-40d7-a710-bbf61cbc579b,1,2.5971149435320005,2022-08-31 18:12:06.02+00,2023-01-01 05:19:39.257+00,0
1985,540ef522-f37d-42b6-99c7-545e6fee16c3,1,6.155703341696,2022-09-05 09:46:43.774+00,2023-01-01 05:20:01.311+00,0
784,4c92e2d5-6d63-4467-a710-81fbf04b66f9,1,0,2022-08-31 18:10:23.789+00,2022-12-01 01:35:02.181+00,0
2045,d878a903-1993-4795-81f8-6960c769b4a5,1,0,2023-01-04 11:23:05.484+00,2023-01-04 11:23:05.484+00,0
785,38f4af7b-1ec6-4e15-87bc-12a11a272684,1,0,2022-08-31 18:10:23.866+00,2022-12-01 01:35:02.19+00,0
786,9e5a5e13-7b4d-49db-bddb-a0286ed22cef,1,0,2022-08-31 18:10:23.935+00,2022-12-01 01:35:02.206+00,0
787,b7855d61-3c7e-4583-882c-66ed9e386be6,1,0,2022-08-31 18:10:24.006+00,2022-12-01 01:35:02.217+00,0
789,bd264f6e-0874-4cca-a155-d8ad6de25e7b,1,0,2022-08-31 18:10:24.401+00,2022-12-01 01:35:02.244+00,0
790,e8a15138-c3ad-4ac3-b88c-c0725b8bdf45,1,0,2022-08-31 18:10:24.472+00,2022-12-01 01:35:02.253+00,0
791,a2646c90-0069-4853-8062-6d6f20919977,1,0,2022-08-31 18:10:24.541+00,2022-12-01 01:35:02.258+00,0
536,e26162e5-fbae-4598-a72b-aeaada09d15a,1,0,2022-08-31 18:10:04.299+00,2022-12-01 01:35:04.203+00,0
537,7e89a1ed-bbeb-407b-9919-4dab646ddc9b,1,0,2022-08-31 18:10:04.37+00,2022-12-01 01:35:04.207+00,0
538,09028664-e915-4cb0-872f-fcbf04f8d887,1,0,2022-08-31 18:10:04.44+00,2022-12-01 01:35:04.21+00,0
539,826cb066-4a98-45bb-8e28-374340dd26f4,1,0,2022-08-31 18:10:04.51+00,2022-12-01 01:35:04.214+00,0
540,44bc976d-2f61-4a91-ad05-8e9f9ce623a0,1,0,2022-08-31 18:10:04.598+00,2022-12-01 01:35:04.218+00,0
503,ccbf153c-1a48-45a2-9581-b9b8bd4c4064,1,0,2022-08-31 18:10:00.767+00,2022-12-01 01:35:04.226+00,0
530,7c162f79-a7a3-4bd4-abfe-8235e051e9c2,1,0,2022-08-31 18:10:03.794+00,2022-12-01 01:35:04.23+00,0
523,55600102-02a8-46e4-9087-d012e9081074,1,0,2022-08-31 18:10:03.23+00,2022-12-01 01:35:04.234+00,0
1051,395ef3e0-db0d-4d05-b118-afe28d1ea40f,1,0,2022-08-31 18:10:48.057+00,2022-12-01 01:35:04.365+00,0
1340,7beea733-626e-49e7-beab-e796a48402a2,1,0,2022-08-31 18:11:16.45+00,2022-12-01 01:35:05.906+00,0
1341,b09972bc-4aee-4994-864a-35e277b6a86b,1,0,2022-08-31 18:11:16.576+00,2022-12-01 01:35:05.911+00,0
1913,110fd8a9-849d-4e44-80f1-4b9d4d620282,1,0,2022-08-31 18:12:08.613+00,2022-12-01 01:35:08.214+00,0
1470,333508ab-9a91-4edb-9c22-2e5190244050,1,0,2022-08-31 18:11:29.653+00,2022-12-01 01:35:06.423+00,0
1914,66192c55-b8e4-4108-a0e9-8dec7d42a4bb,1,0,2022-08-31 18:12:08.69+00,2022-12-01 01:35:08.218+00,0
1915,220a28fb-c359-43ad-bcc1-b7646a090c78,1,0,2022-08-31 18:12:08.766+00,2022-12-01 01:35:08.222+00,0
1916,fc0ad2a3-fa4e-49a5-8480-d255e6228bda,1,0,2022-08-31 18:12:08.842+00,2022-12-01 01:35:08.227+00,0
1917,f1b19300-dd8b-4bce-99f8-2ad33cd8c7c9,1,0,2022-08-31 18:12:08.926+00,2022-12-01 01:35:08.232+00,0
1918,a8818478-f823-424f-9a1e-713e437971bc,1,0,2022-08-31 18:12:09.006+00,2022-12-01 01:35:08.236+00,0
1919,b4ec1f0b-6671-4ef0-b2d2-f3430eb7ae44,1,0,2022-08-31 18:12:09.083+00,2022-12-01 01:35:08.241+00,0
1920,8599334f-fa2e-46e7-9621-a75a2c18616d,1,0,2022-08-31 18:12:09.168+00,2022-12-01 01:35:08.245+00,0
1320,2c8fb370-6450-4e3f-9a67-6795ae331f39,1,0,2022-08-31 18:11:14.656+00,2022-12-01 01:35:05.776+00,0
1322,5cded884-9239-46be-8c6e-9f24227a2c1d,1,0,2022-08-31 18:11:14.852+00,2022-12-01 01:35:05.783+00,0
838,c67aa945-da3e-4e64-bbb0-7005d9dc45c0,1,0,2022-08-31 18:10:28.227+00,2022-12-01 01:35:02.668+00,0
839,078eaedd-a410-4e48-b4e4-ea3dfb295be9,1,0,2022-08-31 18:10:28.296+00,2022-12-01 01:35:02.683+00,0
840,bf809e30-ea5a-402c-a58f-ff4e6e6682df,1,0,2022-08-31 18:10:28.363+00,2022-12-01 01:35:02.688+00,0
841,fa2c8d9e-0871-4678-ae78-d07cba09862b,1,0,2022-08-31 18:10:28.432+00,2022-12-01 01:35:02.705+00,0
842,c8589ee4-8efd-474a-922a-62b750ab9690,1,0,2022-08-31 18:10:28.501+00,2022-12-01 01:35:02.737+00,0
843,4530f7e7-2563-412f-ab4b-19938d0ec470,1,0,2022-08-31 18:10:28.57+00,2022-12-01 01:35:02.743+00,0
844,6ccb9dee-485d-4883-b771-1bfbf0dff6da,1,0,2022-08-31 18:10:28.64+00,2022-12-01 01:35:02.748+00,0
1925,6ecc053a-8d2b-4b4c-a829-03964ed2296e,1,0,2022-08-31 18:12:09.548+00,2022-12-01 01:35:08.261+00,0
1960,7b2eda6f-8be6-4f11-9569-f68e75ede8f7,1,0,2022-08-31 18:12:12.473+00,2022-12-01 01:35:08.368+00,0
1984,b8dc716d-76c3-482f-9b9a-b47005ac3986,1,0,2022-09-02 21:35:21.595+00,2022-12-01 01:35:08.515+00,0
793,1f8e2b16-bd97-4a94-8ad0-9810e9dd237d,1,0,2022-08-31 18:10:24.686+00,2022-12-01 01:35:08.371+00,0
1304,ac9c280e-b736-4c59-aa4d-b1aa9ac76f31,1,0,2022-08-31 18:11:13.094+00,2022-12-01 01:35:08.405+00,0
1883,26f5326c-e313-4af1-a00f-131da16d1520,1,0,2022-08-31 18:12:06.105+00,2022-12-01 01:35:08.416+00,0
1359,741aff83-c314-436a-bcf1-305809c698de,1,0,2022-08-31 18:11:18.569+00,2022-12-01 01:35:08.419+00,0
1541,b2b95a81-a475-49db-af37-640dabe00437,1,0,2022-08-31 18:11:36.02+00,2022-12-01 01:35:08.426+00,0
1165,50e2e96b-5426-4c0b-a04e-59d09f466291,1,0,2022-08-31 18:10:59.67+00,2022-12-01 01:35:08.43+00,0
1887,4e8cef2c-158b-4049-b3ff-cec0d4d6551f,1,0,2022-08-31 18:12:06.511+00,2022-12-01 01:35:08.06+00,0
1888,04f87fe6-6af6-4199-b518-3905ba2675f3,1,0,2022-08-31 18:12:06.588+00,2022-12-01 01:35:08.065+00,0
1889,d94aa38c-b9b3-429b-9422-e66eca7f6548,1,0,2022-08-31 18:12:06.672+00,2022-12-01 01:35:08.069+00,0
1885,0a6eec5c-b3e6-49ac-ad19-897a864d1c3b,1,0,2022-08-31 18:12:06.323+00,2022-12-01 01:35:08.184+00,0
1908,272d18e6-2814-4336-8955-117491772de8,1,0,2022-08-31 18:12:08.22+00,2022-12-01 01:35:08.194+00,0
1909,e04d5c47-fae0-4dc4-abff-55683df61028,1,0,2022-08-31 18:12:08.303+00,2022-12-01 01:35:08.197+00,0
1910,df9ef2b6-3339-41e3-add4-3b949962c377,1,0,2022-08-31 18:12:08.381+00,2022-12-01 01:35:08.201+00,0
1911,aec50d00-c2dd-42dc-aaad-56347fcd13d4,1,0,2022-08-31 18:12:08.457+00,2022-12-01 01:35:08.205+00,0
1930,82cfbeb1-aa3e-4ee8-99f0-9639a5cb6872,1,0,2022-08-31 18:12:09.936+00,2022-12-01 01:35:08.278+00,0
1931,600f12be-5088-4d06-8201-29371e9099f9,1,0,2022-08-31 18:12:10.015+00,2022-12-01 01:35:08.281+00,0
1932,d9d57d5f-63e7-4808-9be0-1be5bed23eb5,1,0,2022-08-31 18:12:10.093+00,2022-12-01 01:35:08.285+00,0
1933,a5f39d16-c999-41d2-ae97-1012fa35b352,1,0,2022-08-31 18:12:10.17+00,2022-12-01 01:35:08.288+00,0
1934,5c16afd5-60a0-475c-a4c7-a32f6d67bac1,1,0,2022-08-31 18:12:10.246+00,2022-12-01 01:35:08.292+00,0
1942,c4bc30c5-6412-4658-b428-a1c580d12957,1,0,2022-08-31 18:12:10.873+00,2022-12-01 01:35:08.315+00,0
1943,3d2275a8-c4a5-4537-bd8c-79c8282bbd43,1,0,2022-08-31 18:12:10.949+00,2022-12-01 01:35:08.319+00,0
1848,0a31f76a-a977-4914-adae-e2bbdca67c46,1,0,2022-08-31 18:12:03.028+00,2022-12-01 01:35:07.929+00,0
1849,88d91c8d-012e-45b6-a24a-2d57f678c51f,1,0,2022-08-31 18:12:03.115+00,2022-12-01 01:35:07.933+00,0
792,12962bb4-c410-4ae0-9af4-fe1c1b05ea5a,1,0,2022-08-31 18:10:24.609+00,2022-12-01 01:35:02.265+00,0
794,efc328b5-885f-4a66-ad1e-ae75ff54db72,1,0,2022-08-31 18:10:24.807+00,2022-12-01 01:35:02.272+00,0
795,95763363-0f6a-4081-ae1b-e01ebaedc9c9,1,0,2022-08-31 18:10:24.875+00,2022-12-01 01:35:02.277+00,0
796,be4f230e-6de9-4be8-b78f-f6abe21cc96f,1,0,2022-08-31 18:10:24.944+00,2022-12-01 01:35:02.281+00,0
797,46f1918f-0d7c-4a7a-b528-b6fa2c7c4f7b,1,0,2022-08-31 18:10:25.013+00,2022-12-01 01:35:02.288+00,0
845,5d8c6df3-5a44-48b9-8947-4b7eca9dc7d9,1,0,2022-08-31 18:10:28.712+00,2022-12-01 01:35:02.752+00,0
2046,befff8fa-eaa4-4505-b46e-be6998a0a4cf,1,0,2023-01-10 13:19:31.603+00,2023-01-10 13:19:31.603+00,0
